,"Momentum(AAPL,20d)","MeanReversion(AAPL,20d,z>1.0)","SMACross(AAPL,20/50)","RSI(AAPL,14d,buy<30)","BollingerBreakout(AAPL,20d,k=2.0)",BuyHold(AAPL),EqualWeight(SMA20>50),"InverseVol(SMA20>50,vol60d)",EW_Universe(passive),BM1_SMACross(20/50),"BM2_TopK_Mom(30d,K=10)","NEW1_TopKLongMomInvVol(L90,K8)","NEW2_RegimeMom(L60,K10,50/200)"
2025-11-21,1502732.6777627408,1427462.2324413124,1162022.8593913158,1393702.3242627936,1240188.0209974884,1540106.6485137283,1530444.8915400542,1389396.0760500843,1837849.6959727125,1530444.8915400542,2559948.2445378494,3410910.2659674906,3051383.1995678027
2025-11-24,1527253.3074820268,1427462.2324413124,1180984.00443203,1393702.3242627936,1260424.6151004713,1565237.1227592467,1564473.8845555661,1411287.7505072237,1862982.1362891425,1564473.8845555661,2632874.155828684,3599853.4653957943,3206145.045018851
2025-11-25,1533065.1948872753,1427462.2324413124,1185478.1810218156,1393702.3242627936,1265221.0990300723,1571193.5557068302,1579507.9255743208,1424433.9695814021,1881420.527510754,1579507.9255743208,2681185.943498707,3651066.4559250423,3261725.445620706
2025-11-26,1536275.5707873171,1427462.2324413124,1187960.6785666496,1393702.3242627936,1267870.5853911852,1574483.7758112096,1590298.882462128,1431399.5052539476,1892870.4528345363,1590298.882462128,2695145.893363021,3674198.3643152905,3312921.513552043
2025-11-28,1543471.240908101,1427462.2324413124,1193524.8972016221,1393702.3242627936,1273809.0893040246,1581858.4070796461,1605613.4465794235,1441687.8772575718,1910853.120409601,1605613.4465794235,2719083.8488337835,3718424.7985281516,3396932.257536599
2025-12-01,1566995.5470722013,1427462.2324413124,1211715.6119698018,1393702.3242627936,1293223.429019076,1605967.7785341504,1596673.528170276,1432651.456667388,1904398.7028087243,1596673.528170276,2684513.397027456,3695716.041649058,3410661.6076591886
2025-12-02,1584099.1014362178,1427462.2324413124,1224941.3316483137,1393702.3242627936,1307338.7960119017,1623496.7097798956,1605538.8655714672,1439099.9793896442,1923477.582485476,1605538.8655714672,2675423.309868043,3729906.1998205003,3450311.727701447
2025-12-03,1572807.4344774494,1427462.2324413124,1216209.7885595872,1393702.3242627936,1298019.9129486769,1611924.2114817335,1619272.3815744496,1453397.3598513186,1943126.1171322726,1619272.3815744496,2669067.3815439553,3718753.8085999885,3464336.517894873
2025-12-04,1553711.233003062,1427462.2324413124,1201443.2083360062,1393702.3242627936,1282260.0371799879,1592353.0746539596,1606271.618806975,1442339.002067208,1938613.5802393304,1606271.618806975,2681935.8006778345,3705025.2224691566,3412508.144310609
2025-12-05,1543083.7817477507,1427462.2324413124,1193225.2854289697,1393702.3242627936,1273489.3237087177,1581461.311549807,1616722.0772799551,1446957.881153513,1947926.7441646322,1616722.0772799551,2732121.0388865285,3800912.428310013,3490318.6424162975
2025-12-08,1538157.515280445,1427462.2324413124,1189415.9357481038,1393702.3242627936,1269423.7325683893,1576412.5255275697,1609521.1235498893,1437993.2126061022,1935657.9228682998,1609521.1235498893,2703492.2513101776,3796644.930787028,3497743.8990876623
2025-12-09,1534227.5723683247,1427462.2324413124,1186377.0163397728,1393702.3242627936,1266180.3958159925,1572384.8422963468,1607107.825316846,1435691.864051538,1933969.5766445938,1607107.825316846,2706250.7691416466,3853003.2474001935,3508593.392203172
2025-12-10,1543083.7817477507,1427462.2324413124,1193225.2854289697,1393702.3242627936,1273489.3237087177,1581461.311549807,1630651.509249339,1453069.1180779035,1949711.5498981155,1630651.509249339,2793954.118719356,3936063.1250519594,3609754.017294025
2025-12-11,1538932.4336011447,1427462.2324413124,1190015.1592934085,1393702.3242627936,1270063.2637590026,1577206.7165872473,1631844.042903306,1453781.7347914309,1954879.242454208,1631844.042903306,2792819.054234579,3966181.469887031,3604781.1065108054
2025-12-12,1540316.21631668,1427462.2324413124,1191085.2013385955,1393702.3242627936,1271205.2837422409,1578624.9149081006,1608797.3092950361,1441334.550177389,1931003.750325704,1608797.3092950361,2746947.9523861697,3829474.0594248893,3466935.791984699
2025-12-15,1517234.7206215512,1427462.2324413124,1173236.900024876,1393702.3242627936,1252156.390421826,1554969.3669162695,1612409.6306919209,1446504.4192830182,1925187.4786159594,1612409.6306919209,2755886.3343212064,3817200.2978735673,3468306.0488112206
2025-12-16,1520002.2860526217,1427462.2324413124,1175376.98411525,1393702.3242627936,1254440.4303883025,1557805.763557976,1601850.8274450318,1436357.7828666158,1923526.5017493172,1601850.8274450318,2739195.579385219,3802409.9769379906,3457663.835198912
2025-12-17,1504669.9735644902,1427462.2324413124,1163520.9182545776,1393702.3242627936,1241786.8489740219,1542092.1261629225,1578107.3963983909,1420036.001104441,1898281.9894752272,1578107.3963983909,2724363.3707511155,3681058.0653304607,3364314.755570252
2025-12-18,1506607.2693662397,1429300.1215722517,1165018.9771178395,1393702.3242627936,1243385.6769505555,1544077.6038121171,1591156.1954038593,1427097.1438599206,1914591.00560466,1591156.1954038593,2735322.299106476,3702672.430113329,3369988.3024618244
2025-12-19,1514799.263042209,1437071.7670402224,1171353.6260253468,1393702.3242627936,1250146.4352513265,1552473.337871568,1610159.793187276,1440349.5080948984,1929950.3244414532,1610159.793187276,2760092.553316561,3791844.109880547,3472705.998352353
2025-12-22,1499854.4097144275,1437071.7670402224,1159797.171937327,1393702.3242627936,1237812.6194323527,1537156.7960063536,1618707.6049434443,1446168.5967028309,1939753.4229028625,1618707.6049434443,2804667.668852431,3819497.065926489,3498248.6980514517
2025-12-23,1499854.4097144275,1444443.5416137392,1165746.6057085667,1400851.6257748625,1244162.2505391578,1545041.9786702974,1616522.5593089422,1443781.454178384,1935739.800035698,1616522.5593089422,2797076.938084783,3848062.8209507368,3508309.8410430695
2025-12-24,1499854.4097144275,1452133.5222839548,1171952.8495706515,1408309.5302298982,1250785.9664419398,1553267.5289312457,1620387.2349946268,1446780.7176786119,1941326.1305625434,1620387.2349946268,2802631.6723227333,3874633.9370234,3529564.77451954
2025-12-26,1499854.4097144275,1452133.5222839548,1170197.9806165446,1406200.743452957,1248913.053669429,1550941.6836850464,1619218.693955671,1446258.6902088143,1942321.5789534436,1619218.693955671,2793688.6460238914,3864047.870462718,3528369.708888068
2025-12-29,1499854.4097144275,1452133.5222839548,1171738.841161614,1408052.361110759,1250557.5624452922,1552983.889267075,1614148.6608423004,1442973.776747039,1937113.4370200243,1614148.6608423004,2788724.614847564,3853328.252217425,3526746.0230370383
2025-12-30,1499854.4097144275,1452133.5222839548,1168828.3267987052,1404554.8610904664,1247451.268090884,1549126.3898343544,1608546.8072132904,1439256.8276115342,1932066.2834766065,1608546.8072132904,2773191.014119862,3830938.352553357,3507036.2647286844
2025-12-31,1499854.4097144275,1452133.5222839548,1163606.5216181925,1398279.9345834707,1241878.210572681,1542205.5820285908,1591979.834219618,1427606.2590517758,1913750.2232206021,1591979.834219618,2730791.087628613,3771998.900401252,3472122.233328171
2026-01-02,1499854.4097144275,1447593.2681312975,1159968.3786645567,1393908.059558105,1237995.3426296706,1537383.7077376898,1599285.3528535904,1428388.4854489067,1915414.3629689394,1599285.3528535904,2754745.937040551,3882030.145720036,3508591.636327035
2026-01-05,1499854.4097144275,1427562.7351048691,1143917.747986751,1374620.3756226674,1220865.0428810958,1516110.732924892,1616428.2137852674,1438311.1008036004,1933640.7241972971,1616428.2137852674,2817040.2109528007,3977536.85519121,3547491.21434677
2026-01-06,1499854.4097144275,1401389.5052836693,1122944.9239010853,1349417.8019470293,1220865.0428810958,1488314.04583617,1656968.184915909,1461346.7400845059,1967361.0935292887,1656968.184915909,2980040.525225997,4199761.569045758,3740045.776360994
2026-01-07,1499854.4097144275,1390546.3100720292,1114256.1824941663,1338976.7357099792,1220865.0428810958,1476798.2754708417,1648391.4769646018,1456528.6886730047,1960224.9344559705,1648391.4769646018,2909841.050565771,4149145.3753317357,3683710.1837337576
2026-01-08,1499854.4097144275,1383655.806710938,1114256.1824941663,1332341.7724361888,1220865.0428810958,1469480.3721352394,1644688.9256968694,1459378.5525850009,1952445.261364826,1644688.9256968694,2837178.765981883,4013548.689365363,3583439.700606613
2026-01-09,1499854.4097144275,1385418.4936172636,1114256.1824941663,1334039.0886225072,1220865.0428810958,1471352.3939187657,1662139.7573906227,1468207.9891032325,1968071.1147981372,1662139.7573906227,2943484.848320037,4278773.682429007,3693903.708549801
2026-01-12,1499854.4097144275,1390118.9920341321,1114256.1824941663,1338565.2651193566,1220865.0428810958,1476344.4520081687,1664386.6262087964,1468006.5074884729,1966556.5420843367,1664386.6262087964,2945941.2111068834,4315616.178943731,3731558.2008088403
2026-01-13,1499854.4097144275,1394392.1724131037,1114256.1824941663,1342679.971025583,1220865.0428810958,1480882.686634899,1657079.3406742075,1462838.2973039004,1960972.8905469673,1657079.3406742075,2920353.0225295536,4328523.568925548,3713160.377412618
2026-01-14,1499854.4097144275,1388569.964146755,1114256.1824941663,1337073.6842283492,1220865.0428810958,1474699.3419559791,1645157.972999177,1455699.56786324,1951094.942293421,1645157.972999177,2907311.189229287,4301622.10887259,3681697.5764146782
2026-01-15,1499854.4097144275,1379222.382067755,1114256.1824941663,1328072.7650584783,1220865.0428810958,1464771.9537100068,1651062.233462627,1459108.2090691482,1952608.7120371384,1651062.233462627,2971286.748562109,4418981.114814791,3723617.7780106426
2026-01-16,1499854.4097144275,1364907.227798201,1114256.1824941663,1314288.5002726193,1220865.0428810958,1449568.8677104607,1647647.528290167,1456396.9778081428,1947810.8936740512,1647647.528290167,3020527.632929259,4488034.521821181,3773012.423902014
2026-01-20,1499854.4097144275,1317741.9993653041,1114256.1824941663,1268872.4338326426,1220865.0428810958,1399478.103017926,1623649.1613188738,1437535.3772373982,1919190.2704065454,1623649.1613188738,2969087.52150671,4443328.421460523,3714849.9984492715
2026-01-21,1499854.4097144275,1322816.4010653328,1114256.1824941663,1273758.6470962868,1220865.0428810958,1404867.2566371683,1656076.9588173616,1460225.5992585388,1948899.0813649644,1656076.9588173616,3109542.1930558737,4637328.73915718,3882560.5944039314
2026-01-22,1499854.4097144275,1326555.4338969328,1114256.1824941663,1277359.0147642351,1220865.0428810958,1408838.211935557,1663040.9968766333,1464800.179931534,1961959.499846931,1663040.9968766333,3104593.746321837,4632029.093720221,3877788.021086865
2026-01-23,1499854.4097144275,1324899.5765000812,1114256.1824941663,1275764.5662255723,1220865.0428810958,1407079.646017699,1657477.3374379226,1462842.261888375,1959600.67080888,1657477.3374379226,3036703.5468959417,4544667.920440134,3793570.063506352
2026-01-26,1499854.4097144275,1364266.2507413554,1114256.1824941663,1313671.2943866854,1220865.0428810958,1448888.1325164512,1662602.8130393364,1467998.3065634351,1971550.7562835433,1662602.8130393364,3046269.430231531,4530304.421108509,3813269.28634301
2026-01-27,1499854.4097144275,1364266.2507413554,1114256.1824941663,1328381.3680014454,1220865.0428810958,1465112.3213070114,1674188.003254096,1472053.7626692133,1976795.1215287908,1674188.003254096,3145974.6362648946,4706481.023032967,3937228.042609313
2026-01-28,1499854.4097144275,1364266.2507413554,1114256.1824941663,1318968.9782409521,1220865.0428810958,1454731.109598366,1688566.2889019207,1474068.0863762475,1978837.5690992891,1688566.2889019207,3251489.4382373774,4922858.649768962,4092208.717021012
2026-01-29,1499854.4097144275,1364266.2507413554,1114256.1824941663,1328432.8018252733,1220865.0428810958,1465169.0492398455,1691067.0100190486,1476235.1691712127,1961609.1975861196,1691067.0100190486,3293746.720214234,4987189.412351016,4139276.878972118
2026-01-30,1499854.4097144275,1364266.2507413554,1114256.1824941663,1334604.8606846135,1220865.0428810958,1471976.401179941,1656955.3633547844,1460155.5295896726,1936893.5546414433,1656955.3633547844,3084177.869145882,4593715.215467969,3887081.620696198
2026-02-02,1499854.4097144275,1364266.2507413554,1114256.1824941663,1388764.6771753216,1220865.0428810958,1531710.9144542774,1679537.2554531295,1473609.6221596424,1946267.5154667376,1679537.2554531295,3193481.9911520467,4764832.01687282,4041721.3961035684
2026-02-03,1499854.4097144275,1364266.2507413554,1114256.1824941663,1386038.6845124466,1218468.6187755924,1528704.3340140686,1664877.330285851,1462351.651678766,1903908.1825854192,1664877.330285851,3192371.621446909,4712338.08541388,4032907.948415055
2026-02-04,1538870.2157560564,1364266.2507413554,1114256.1824941663,1422093.7950157574,1250164.7187370623,1568470.6149307918,1657269.9439868974,1461620.2048461728,1893384.906676689,1657269.9439868974,3049468.9020232097,4349508.645677313,3905681.938028817
2026-02-05,1535642.089150615,1364266.2507413554,1114256.1824941663,1419110.6332337433,1247542.2168857567,1565180.3948264127,1645053.3906570259,1453632.3143365637,1861293.1013851292,1645053.3906570259,3025523.911225583,4330707.034501462,3870780.904924444
2026-02-06,1547942.3646644522,1364266.2507413554,1114256.1824941663,1430477.5082996942,1257534.8532502144,1577717.2679827546,1678874.3493690616,1475793.0961613238,1902305.2131846533,1678874.3493690616,3157237.8112521996,4519521.176224507,3996693.559406708
2026-02-09,1528462.290321271,1364266.2507413554,1114256.1824941663,1430477.5082996942,1241709.4110440596,1557862.4914908102,1678772.6149239996,1475338.1177504067,1912219.749334665,1678772.6149239996,3131635.787310358,4520294.663437957,3975176.892859612
2026-02-10,1523230.4989262451,1364266.2507413554,1114256.1824941663,1430477.5082996942,1237459.149422978,1552530.065804402,1668392.1842601872,1472046.6563325091,1912199.081989426,1668392.1842601872,3032795.988209196,4428780.308981349,3910636.4388644365
2026-02-11,1533360.1375846993,1364266.2507413554,1114256.1824941663,1430477.5082996942,1245688.3793701786,1562854.5495802134,1692500.5721124145,1487799.3125875385,1912840.6978583706,1692500.5721124145,3135532.605237243,4547063.812474758,4054601.271608678
2026-02-12,1456719.9593830975,1364266.2507413554,1114256.1824941663,1430477.5082996942,1183426.56817625,1484740.1860676196,1674762.3692117198,1475439.8687445908,1875249.44307406,1674762.3692117198,3119948.0387091762,4521962.577840467,4027906.8489075433
2026-02-13,1423603.8329996893,1364266.2507413554,1114256.1824941663,1430477.5082996942,1156523.3164257868,1450987.0660313137,1691498.5151786797,1490846.1590381735,1898067.1609594584,1691498.5151786797,3152279.8829972534,4579157.246991045,4084651.7215124825
2026-02-17,1423603.8329996893,1364266.2507413554,1114256.1824941663,1430477.5082996942,1193147.911245745,1496936.6916269572,1684309.499256872,1485642.4380153997,1889843.7967329535,1684309.499256872,3134138.1454323167,4585100.898334723,4077521.6280427696
2026-02-18,1426139.431762422,1364266.2507413554,1114256.1824941663,1430477.5082996942,1195273.0420562858,1499602.9044701613,1693639.2136575822,1490759.1467562476,1908243.0414398212,1693639.2136575822,3188015.40229422,4698773.626878019,4166762.4715287364
2026-02-19,1405800.6927507163,1364266.2507413554,1114256.1824941663,1430477.5082996942,1178226.7800227988,1478216.473791695,1685324.2147692847,1486345.971633374,1901366.5427593244,1685324.2147692847,3147857.3988950388,4648334.926585675,4106257.916220659
2026-02-20,1427380.2566888654,1364266.2507413554,1114256.1824941663,1430477.5082996942,1196312.9996869757,1500907.646925346,1698054.1650623726,1498159.55047657,1907999.182306136,1698054.1650623726,3177021.788794274,4723620.631182082,4173320.325809305
2026-02-23,1436012.082264125,1364266.2507413554,1114256.1824941663,1430477.5082996942,1203547.4875526465,1509984.1161788066,1691459.22384311,1496613.5522171245,1873157.2717489535,1691459.22384311,3162287.9775946895,4712833.078486175,4126834.511163125
2026-02-24,1468165.6325319668,1364266.2507413554,1139205.3403860636,1430477.5082996942,1230495.95485227,1543793.9641479463,1704009.650674901,1506802.3211281458,1897877.4398000787,1704009.650674901,3156268.052028372,4714194.067766786,4100666.4451025524
